job_name,job_request,position_label,job_advantage,description,work_addr,comp_name,comp_domain,comp_stage,comp_scale,comp_invest,lagou_comp_page,comp_index_page,lg_url
高级数据挖掘分析师,15k-25k /北京 / 经验3-5年 / 本科及以上 / 全职,大数据<p>数据分析<p>数据挖掘,上市公司 六险一金 氛围佳 牛人多,职位描述：<p>岗位职责：<p>1、通过数据挖掘技术结合业务理解探索数据中隐藏的价值；<p>2、通过良好的模型设计，完善数据的分析维度，支持商业智能分析；<p>3、深入分析互联网用户线上行为特征，渠道特征，品牌特征，支持不同行业的研究报告；<p>4、针对具体的挖掘项目能够独立完成数据清洗，建模及模型优化的挖掘过程。<p>任职要求：<p>1、3-5年的数据挖掘经验，本科以上学历，数学、统计学、计算机相关专业；<p>2、熟悉hadoop平台，有一定大数据分析经验，熟练掌握sql，Python语言优先；<p>3、有较强的数据清洗能力，文本处理能力，有语料库建设经验优先；<p>4、熟悉常用的数据挖掘算法和文本挖掘算法，有一定的挖掘项目经验；<p>5、理解业务需求，对数据的商业价值有足够的洞察能力。<p>关于我们：<p>在国双数据中心，你可以领略国内外数据行业激动人心的商业应用，拥有与全球高端客户并肩战斗的难得机会，接触在各行各业数据助力的更多前沿应用，了解掌握数据可视化、数据挖掘分析、商业智能最新趋势，并且全面提升演讲能力、项目管理能力、时间管理能力！<p>国双数据中心出品的多份互联网、新媒体、电子政务等领域的重磅报告，已经成为全球600多家高端客户探索大数据时代商业应用的重要决策依据。,北京 - 海淀区 - 中关村 - 知春路翠宫饭店写字楼8、10、11、12、14层,Gridsum 国双,数据服务，企业服务,上市公司,500-2000人,,https://www.lagou.com/gongsi/3038.html,http://www.gridsum.com/,https://www.lagou.com/jobs/3972324.html
数据挖掘算法工程师--北京,20k-40k /北京 / 经验3-5年 / 本科及以上 / 全职,算法<p>数据挖掘<p>大数据<p>机器学习,上市公司，团队氛围，业务场景多,职位描述：<p>（反作弊-社区方向）<p>岗位职责：<p>1. 参与反作弊系统特征工程的建设，包括数据的获取和清洗<p>2. 参与反作弊系统数据挖掘和特征挖掘算法的实现和优化<p>3. 参与反作弊系统用户质量模型的开发与构建<p>岗位要求：<p>1. 至少掌握java、C/C++、python中的一门语言，并有实际项目的经验；<p>2. 有扎实的算法基础，熟悉并掌握常用的机器学习算法，如GBDT、RF等分类算法，LR、多元回归等回归类算法。<p>3. 对数据具备良好敏锐的洞察力，能够对数据做出合理的判断，对数据有自己的看法；<p>4. 具备良好的自学能力、论文阅读能力和语言表达能力；,北京 - 海淀区 - 五道口 - 优盛大厦D座19层,美图公司,移动互联网，硬件,上市公司,500-2000人,,https://www.lagou.com/gongsi/23291.html,http://hr.meitu.com/,https://www.lagou.com/jobs/3918552.html
人工智能/数据挖掘/机器学...,25k-50k /北京 / 经验3-5年 / 硕士及以上 / 全职,广告营销<p>算法<p>数据挖掘<p>深度学习<p>推荐<p>NLP,技术氛围浓,职位描述：<p>职位描述：<p>1、负责基于海量用户数据，研究用户行为，开发用户画像；<p>2、负责设计新闻精准投放，个性化推荐等算法，提高产品用户体验和新闻排序效果；<p>3、负责各算法和模型的分布式实现（离线，在线），丰富并行算法库；<p>4、负责提供系统设计和代码文档；<p>5、参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析。<p>资格要求：<p>1、硕士或博士学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；<p>2、2年以上相关工作经验；<p>3、对机器学习、概率统计，最优化等算法原理及其在互联网行业的应用有深入的理解和浓厚的兴趣；<p>4、有推荐系统、精准营销、精准广告、信息检索等方面的实际工作经验；<p>5、有大规模分布式计算平台的使用和并行算法的开发经验；<p>6、熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；<p>7、熟悉Linux工作环境。,北京 - 海淀区 - 西北旺 - 网易北京研发中心,网易,电子商务，移动互联网,上市公司,2000人以上,,https://www.lagou.com/gongsi/329.html,http://hr.163.com/,https://www.lagou.com/jobs/2814600.html
WXG08-122 微信数据挖掘算...,20k-40k /北京 / 经验3-5年 / 本科及以上 / 全职,广告营销<p>算法<p>数据挖掘<p>机器学习<p>自然语言处理,微信大平台,职位描述：<p>岗位职责:<p>负责用户兴趣标签的提取挖掘；<p>负责用户的人群挖掘和协同挖掘；<p>负责第三方用户行为分析和画像挖掘；<p>负责公众号、资讯文章基础属性的挖掘； <p>负责海量数据挖掘算法的研究和应用。<p>岗位要求:<p>计算机、数学、统计等相关专业本科及以上学历；<p>三年以上大规模数据挖掘、机器学习或自然语言处理相关工作经验；<p>三年以上搜索、推荐或广告系统相关算法工作经验；<p>符合以下一项或多项更优：<p>熟悉聚类、分类、回归、图模型等机器学习算法及原理；<p>具有深度神经网络DNN理论基础及实战经验；<p>熟悉自然语言处理，文本挖掘的算法原理，有实际建模经验或并行化经验；<p>熟悉C/C++、python、Java，matlab等编程语言与工具（一项或多项）；<p>熟悉Linux/Unix平台上的开发环境；<p>熟悉MPI、MapReduce、Spark等并行计算框架。,北京市 - 海淀区 - 中关村 - 中关村第三极,腾讯,移动互联网 ，游戏,上市公司,2000人以上,,https://www.lagou.com/gongsi/451.html,http://hr.tencent.com/,https://www.lagou.com/jobs/3705907.html
算法工程师（数据挖掘方向）,20k-40k /北京 / 经验1-3年 / 大专及以上 / 全职,广告营销<p>算法<p>大数据<p>数据挖掘,爬虫，全栈工程师，广告，算法,职位描述：<p>岗位职责：<p>1.       以算法设计调优、日志数据挖掘、外部数据Mapping及整合等领域的专业经验或快速学习能力，高度参与热云DMP产品的长期建设和优化；<p>2.       结合热云的数据优势，设计和研发Look-alike、用户画像等DMP相关的模型与算法；<p>3.       研究合作伙伴（头部AD Exchange和头部应用）的广告投放平台及其DMP的流程及算法逻辑，支持合作伙伴基于热云的数据能力进行效果广告调优；<p>4.       使用机器学习算法对海量日志及从合作方获取的亿级设备数据进行数据分析建模，设计A/B testing等实验方法，持续调优算法结果的用户及商业价值；<p>5.       爬取站外第三方数据，补全公司数据体系；<p>  任职要求：<p>1.       具备2年以上 程序化广告 或 个性化推荐 或 NLP 或 日志数据挖掘的工作经验，本科以上学历，计算机、数学、统计、电子工程等相关专业；<p>2.       熟练掌握linux平台下c/c++开发，熟悉Python开发，具有良好的大规模日志数据的离线处理经验；<p>3.       具备扎实的机器学习理论功底，理解常用的机器学习和数据挖掘算法，并进行过相关的实践，有持续学习前沿机器学习技术的强烈意愿；<p>4.       有分布式爬虫系统的开发、部署、运维及对抗反爬取的经验 ；<p>5.       具备优秀的学习能力、问题解决能力和团队合作意识；<p>  加分项：<p>1.       熟练掌握Spark/Hadoop<p>2.       熟悉Deep Learning；<p>3.       有参与过程序化广告业务中DMP、DSP、AdExchange产品的经验；,北京 - 朝阳区 - 望京 - 望京SOHO塔1，A座1511,热云数据,数据服务，移动互联网,B轮,50-150人,天津泰达科技投资(B轮)，汉理资本(A轮),https://www.lagou.com/gongsi/64658.html,http://www.reyun.com/,https://www.lagou.com/jobs/3857386.html
数据挖掘工程师,15k-20k /北京 / 经验1-3年 / 本科及以上 / 全职,算法<p>数据挖掘<p>大数据<p>医疗健康,五险一金，补充医疗，餐费补贴，带薪年假,职位描述：<p>岗位职责：<p>· 参加公司智能诊疗分析平台的数据分析、挖掘项目工作；<p>· 负责数据模型建立、数据预处理、特征工程与挖掘工作支撑；<p>· 负责数据挖掘算法的验证与测试工。<p>任职资格：<p>· 熟练Unix/Linux操作系统，熟悉掌握常用Shell/Python等脚本工具；<p>· 熟练掌握python scikit-learn等常用挖掘工具，熟悉常用经典的等数据挖掘算法，熟悉tensorflow或者keras建立神经网络模型；<p>· 熟练掌握数据特征工程以及对缺失值处理的常用方法；<p>· 具备医疗行业或者自然语言处理背景及相关知识优先，具备医疗智能分析相关数据挖掘项目经验者优先；<p>· 计算机、通信、应用数学相关专业本科及以上毕业。,北京 - 海淀区 - 公主坟 - 复兴路47号天行建商务大厦1604室,思普科软件,移动互联网,未融资,15-50人,,https://www.lagou.com/gongsi/123644.html,http://www.sparkletech.com/,https://www.lagou.com/jobs/3894341.html
AI Lab-数据挖掘工程师,15k-30k /北京 / 经验3-5年 / 本科及以上 / 全职,算法<p>数据挖掘<p>大数据<p>机器学习,大平台，在线教育，人工智能,职位描述：<p>任职要求：<p>1.熟悉常用数据挖掘、机器学习技术，2年以上工作经验<p>2.具备处理大数据集的经验，熟悉hadoop、storm等分布式计算工具<p>3.熟悉聚类算法、关联挖掘算法、topic model，以及一些常用判别模型4.优秀的沟通、合作能力，对挑战性问题充满激情<p>5.具备搜索、推荐、大规模数据、用户日志分析等相关经验者优先<p>工作内容：<p>1、负责运营数据挖掘、预测算法设计与实现<p>2、负责用户画像分析，个性化推荐算法设计与实现,北京 - 海淀区 - 丹棱soho16层,好未来,移动互联网，教育,上市公司,2000人以上,,https://www.lagou.com/gongsi/3328.html,http://www.100tal.com/,https://www.lagou.com/jobs/4026095.html
大数据挖掘工程师J10412,15k-30k /北京 / 经验1-3年 / 本科及以上 / 全职,数据分析,行业领先者；七险一金；租房补贴,职位描述：<p>工作职责：<p>1.基于用户行为，构建用户画像，应用于具体业务，并提供使用指导。<p>2.参与数据仓库建设，协同规划和设计数据仓库模型，提升数据易用性和质量。<p>3.和业务团队合作，理解需求，基于数据驱动持续优化数据产品。 <p>4.负责运营相关的日常数据提取。<p><p>任职资格：<p>1.计算机相关专业本科以上学历，1年以上大数据领域项目经验。<p>2.熟悉大数据处理技术，有大数据处理经验，对Hive/Spark/Druid/Hadoop其中一项熟悉。<p>3.有较好的团队合作精神，较好的沟通能力和学习能力。<p>4.对数据敏感，熟悉数据挖掘算法，能验证算法效果并应用在广告业务中。<p>5.有广告研发经验者优先。,北京 - 海淀区 - 上地 - 中关村软件园8号华夏科技大厦1层127室,作业帮,移动互联网，教育,C轮,500-2000人,H Capital、老虎基金、红杉、君联、GGV、襄禾(C轮)，作业帮独立分拆，引入由红杉、君联领投的A轮融资(A轮)，GGV（纪源资本）(B轮),https://www.lagou.com/gongsi/113856.html,http://www.zybang.com/,https://www.lagou.com/jobs/4077617.html
数据挖掘工程师,18k-36k /北京 / 经验不限 / 本科及以上 / 全职,社交<p>算法<p>数据挖掘<p>大数据,期权，绩效奖金，晋升空间大,职位描述：<p>工作职责:<p>1.       负责小米公司的数据收集、数据挖掘和数据产品的开发工作; <p>2.       建设小米的用户画像和用户标签体系; <p>3.       从事大数据相关方向的前沿性研究.<p>工作要求:<p>1.       有扎实的编程能力和算法基础;<p>2.       具有很强的数据分析能力与敏感度，能快速从给定的数据中找出规律;<p>3.       熟悉分布式/高性能计算系统，有hadoop、spark、mpi等开发经验者优先;<p>4.       掌握Java、Scala、Python等至少一门常用语言，熟悉数据结构和算法;<p>5.       对行为预测、自然语言、用户画像、社交网络、时空数据、等领域有深入实践者优先.,北京 - 海淀区 - 安宁庄东路72号科利源大厦,小米,移动互联网,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/520.html,http://www.mi.com/,https://www.lagou.com/jobs/3714268.html
搜狗输入法-资深数据挖掘...,35k-50k /北京 / 经验5-10年 / 本科及以上 / 全职,社交<p>数据挖掘<p>大数据<p>数据分析,团队氛围好、技术牛人多、大平台,职位描述：<p>职位概述<p>国内第二大互联网产品，输入法行业的绝对领先者。我们一方面不断优化用户表达和获取信息路径上的体验；另一方面持续探索未来用户在输入形式上的各种可能性，继续引领移动互联时代的输入方式；追求极致，致力于给用户提供更炫酷、便捷的输入体验，让输入玩出新花样，欢迎加入这个团队，与我们创造更多可能们的团队<p>岗位职责<p>1、指导业务优化发展。通过机器学习及大数据相关技术，利用海量数据进行建模，挖掘潜在商业价值；<p>2、刻画用户画像，帮助公司战略升级。通过数据挖掘实现用户画像体系。包括社交关系，个性推荐，风险控制等；<p>3、能根据行业现状制定符合公司现状的数据挖掘整体规划。<p>任职条件<p>1、本科以上学历，计算机、数学、统计学相关专业；<p>2、数据挖掘、分析领域3年以上工作经验；<p>3、有商业分析经验和数据分析能力，具备较强的商业和数据敏感度，有良好的理解能力，沟通表达能力和独立专业报告的能力；<p>4、精通常见机器学习算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯等），有实际建模和调参经验；<p>5、精通至少一门编程语言，例如JAVA/python/R/SPSS/SAS等；<p>6、熟悉Map-Reduce，有Hadoop、Spark、Storm等大规模数据存储与运算平台的实践经验；,北京 - 海淀区 - 五道口 - 中关村东路一号院清华科技园搜狐网络大厦,搜狗,移动互联网，数据服务,C轮,2000人以上,,https://www.lagou.com/gongsi/1537.html,http://www.sogou.com/,https://www.lagou.com/jobs/4009967.html
数据挖掘总监,25k-40k /北京 / 经验5-10年 / 本科及以上 / 全职,总监<p>资深<p>业务运营<p>大数据<p>数据分析<p>商业,五险一金，16薪，绩效奖金，节日福利,职位描述：<p>我们需要你：<p>1、通过数据分析为公司产品方向、运营策略提供数据支持；<p>2、与业务团队紧密合作，开发数据监测体系，挖掘业务问题和痛点，针对业务问题进行深度诊断，给出行动建议，推动业务成长；<p>3、通过数据分析，挖掘平台的特性和效率，寻找业务增长的撬动点，为品牌注入新的活力；<p>4、通过大数据挖掘用户群体行为和属性特征，帮助业务更好的理解客户，服务精准化运营体系；<p>5、通过各类渠道获取市场/行业/竞对信息，利用数据分析和解读的能力，对业务做出合理的判断和趋势性的预判。<p><p>我们希望你：<p>1、统招本科以上学历，数理统计、计算机专业优先；<p>2、四年以上相关的数据分析的工作经验；<p>3、非常好的统计的基本知识和直觉；<p>4、极好的SQL能力；<p>5、熟练地使用数据分析相关的语言，例如R， Python等；<p>6、商业洞察力，能独立完成数据的商业化应用，及时发现和分析业务中隐含的商业变化和问题；<p>7、非常强的跨团队合作能力和沟通能力；<p>8、熟悉Hadoop、Hive等大数据平台的使用；<p>9、熟悉常用数据挖掘算法；<p>10、熟悉Linux使用和shell编程。,北京 - 朝阳区 - 酒仙桥 - 酒仙桥中路24号院1号楼878东区写字楼4层（写字楼名字叫878东区）,一度用车,移动互联网,A轮,150-500人,国轩集团领投，中华创新基金会等机构跟投(A轮),https://www.lagou.com/gongsi/61044.html,http://www.yiduyongche.com/,https://www.lagou.com/jobs/4069734.html
高级数据挖掘算法工程师,25k-35k /北京 / 经验1-3年 / 本科及以上 / 全职,高级<p>python<p>算法<p>数据挖掘<p>大数据<p>数据分析,技术氛围好,职位描述：<p>职位描述：<p>目前美团－点评的支付业务正处于上升期，支付平台部的团队规模正在不断扩大，急需各方优秀人才的加入。 本次招聘的是算法组，通过数据挖掘算法支撑和优化部门的产品和运营方案，提高资金的使用效率。算法组上线的项目已为部门节约了数亿元的资金，未来的业务范围还将不断扩展。 <p><p>职责： <p>1.运用算法优化支付平台的产品和运营方案（比如预测用户价值、提升营销活动的ROI） <p>2.进行支付平台的数据挖掘系统建设 <p>   职位要求： <p>1.拥有统计学、数据挖掘（机器学习）等领域的相关基础知识 <p>2.熟练掌握至少一种编程语言（最好是Java），并能够快速自学其他编程语言 <p>3.熟悉Linux系统，至少能掌握基本的Linux操作 <p>4.具备优秀的逻辑思维能力，善于分析问题、解决问题 <p>5.具备良好的沟通能力：理解他人的意图，让他人理解你的意图 <p>6.有一年以上的算法岗位的工作经验<p>   加分项： <p>1.思维敏捷，动手能力强；责任心强，荣誉感强；自我驱动，乐于学习与分享。 <p>2.熟悉Hadoop/Hive/Spark平台，有实际使用经验 <p>3.做过实际的数据挖掘/机器学习项目（如预测、排序类问题），清楚项目流程，产出有价值的结果 <p>4.精通机器学习的常用模型和算法，能够在大数据平台上进行开发实现，或者灵活使用、有效调参,北京 - 朝阳区 - 望京 - 望京国际研发园F/G座美团网,美团点评,移动互联网，O2O,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/50702.html,http://www.meituan.com/,https://www.lagou.com/jobs/3041373.html
瓜子二手车数据挖掘工程师,20k-40k /北京 / 经验3-5年 / 本科及以上 / 全职,数据<p>汽车<p>机器学习<p>数据挖掘,急聘 急聘 急聘 4小时内反馈,职位描述：<p>工作职责<p>1 负责二手车交易等相关海量数据的分析和挖掘；<p>2 负责推荐、调度等相关智能服务的研发与维护。<p><p>工作要求<p>1 计算机、数学或统计等相关专业本科及以上学历；<p>2 扎实的机器学习/数据挖掘理论和技术基础；<p>3 扎实的编程基础，精通至少一门编程语言;<p>4 良好的逻辑思维能力，能够从海量数据中发现有价值的规律；<p>5 优秀分析、解决问题的能力，学习能力；<p>6 诚恳、踏实，对技术和工作充满热情；<p>7 具备良好的沟通能力和团队合作精神。,- 东北旺南路57号八维学校5号科技楼,瓜子二手车直卖网,O2O,B轮,2000人以上,红杉资本、光信资本，山行资本、微光创投、风云天使基金、诺伟其投资、经纬中国等(A轮)，H CAPITAL、招银电信基金、首钢基金、红杉资本、经纬创投、蓝驰创投等(B轮),https://www.lagou.com/gongsi/107423.html,http://www.guazi.com/,https://www.lagou.com/jobs/2484825.html
文本数据挖掘经理-自然语...,30k-60k /北京 / 经验不限 / 本科及以上 / 全职,算法<p>数据挖掘<p>机器学习<p>推荐<p>NLP<p>人工智能,办公环境好，各种福利，五险一金，技术牛逼,职位描述：<p>岗位职责：<p>1. 领导项目团队完成数据处理相关的应用系统规划、需求分析、设计、开发、测试等工作； <p>2. 进行项目计划，管理项目成本、进度、质量与风险 、代码review和团队激励； <p>3. 工作认真、负责、仔细，有良好的团队管理能力，优秀的分析能力、沟通技巧、学习能力；<p>4. 熟悉数据挖掘方法和文本数据处理方法；<p><p>任职要求：<p>1. 对自然语言处理、人工智能等具有浓厚的兴趣；<p>2. 精通业务需求分析方法，优秀的沟通能力，对需求管理理解深刻；<p>3. 至少管理过3个完整的数据处理和分析项目；<p>4. 熟悉NLP领域一些开源的算法库或工具，比如：stanfordNLP，NLTK，Apache OpenNLP，Kaldi， HTK/HTS，hadoop， mahout， word2vec等；；<p>5. 具有大规模数据处理架构经验及数据仓库实施经验者优先；<p>6. 熟悉Hadoop、HBase，或半结构化数据获取等经验者优先；<p>7. 精通编程语言两种以上， 并至少精通一种脚本语言；,北京 - 海淀区 - 辉煌时代大厦,智慧星光,数据服务,不需要融资,500-2000人,,https://www.lagou.com/gongsi/40625.html,http://www.istarshine.com/,https://www.lagou.com/jobs/4116946.html
数据挖掘岗,30k-50k /北京 / 经验3-5年 / 本科及以上 / 全职,资深<p>大数据<p>机器学习<p>数据挖掘<p>自然语言处理,薪资待遇好，办公环境好，办公不压抑,职位描述：<p>工作职责:<p>-应用数据挖掘/机器学习等技术，对海量用户行为和内容信息挖掘建模，应用于蜜芽推荐和搜索<p>-负责搜索、推荐相关的数据挖掘，策略、架构优化相关工作<p><p><p>职责要求:  <p>-良好的逻辑思维能力，能够从海量数据中发现有价值的规律<p>-熟悉linux平台，熟练掌握Python/C等至少一种编译语言，对数据结构和算法设计有较为深刻的理解。<p>-熟悉数据挖掘、机器学习、自然语言处理、文本理解等相关技术<p>-有大规模用户行为数据和内容数据挖掘分析经验者优先<p>-具备良好的沟通能力和团队合作精神<p>-优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情,北京 - 朝阳区 - 工体 - 北京市朝阳区工人体育场北路4号,金利恒,其他,未融资,500-2000人,,https://www.lagou.com/gongsi/75313.html,http://www.jinlihengbxg.com/,https://www.lagou.com/jobs/3654345.html
金融风险基础服务部_风控...,15k-30k /北京 / 经验1-3年 / 本科及以上 / 全职,金融<p>C/C++<p>建模<p>机器学习<p>数据挖掘,平台大，免费水果零,职位描述：<p>岗位职责：<p>-针对海量用户行为和内容信息建模，构建和优化用户金融属性画像，构建风控模型，降低金融风险<p>-基于用户行为分析、建模和数据挖掘，建立金融风控反欺诈体系，防止团伙欺诈、个人冒用、伪装的情况<p>-结合业务具体问题，研究数据挖掘或统计学习领域的前沿技术，提出解决方案<p>  职位要求：<p>-熟悉C\C++，PYTHON等至少一门常用语言，对数据结构和算法设计有较为深刻的理解<p>-熟悉图计算、Spark/Graphx优先<p>-熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，并具备3年以上相关工作经验<p>-具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究优先；有大规模数据挖掘经验者优先；在反作弊、反欺诈&风控等方面有工作经验者优先<p>-对数据敏感，具备良好的逻辑思维能力、沟通技巧、组织沟通能力、团队精神以及优秀的问题解决能力<p> ,北京 - 海淀区 - 西北旺 - 百度科技园,百度,移动互联网，数据服务,不需要融资,2000人以上,,https://www.lagou.com/gongsi/1575.html,http://talent.baidu.com/external/baidu/index.html,https://www.lagou.com/jobs/3946112.html
搜狗输入法-资深数据挖掘...,30k-45k /北京 / 经验不限 / 本科及以上 / 全职,社交<p>算法<p>大数据<p>数据分析<p>数据挖掘,平台大，氛围好,职位描述：<p>职位概述<p>国内第二大互联网产品，输入法行业的绝对领先者。我们一方面不断优化用户表达和获取信息路径上的体验；另一方面持续探索未来用户在输入形式上的各种可能性，继续引领移动互联时代的输入方式；追求极致，致力于给用户提供更炫酷、便捷的输入体验，让输入玩出新花样，欢迎加入这个团队，与我们创造更多可能们的团队<p>岗位职责<p>【职位诱惑】帮助搜狗在实现大数据战略，在数据分析，数据挖掘，用户画像方面技术进步，使其能作用于营销广告，内容型推荐型，金融风控型产品等，欢迎有能力的同仁来帮助搜狗一起建设大数据团队。<p>【岗位职责】<p>1、指导业务优化发展。通过机器学习及大数据相关技术，利用海量数据进行建模，挖掘潜在商业价值；<p>2、刻画用户画像，帮助公司战略升级。通过数据挖掘实现用户画像体系。包括社交关系，个性推荐，风险控制等；<p>3、能根据行业现状制定符合公司现状的数据挖掘整体规划。<p>任职条件<p>1、本科以上学历，计算机、数学、统计学相关专业；<p>2、数据挖掘、分析领域3年以上工作经验；<p>3、有商业分析经验和数据分析能力，具备较强的商业和数据敏感度，有良好的理解能力，沟通表达能力和独立专业报告的能力；<p>4、精通常见机器学习算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯等），有实际建模和调参经验；<p>5、精通至少一门编程语言，例如JAVA/python/R/SPSS/SAS等；<p>6、熟悉Map-Reduce，有Hadoop、Spark、Storm等大规模数据存储与运算平台的实践经验；,北京 - 海淀区 - 五道口 - 中关村东路一号院清华科技园搜狐网络大厦,搜狗,移动互联网，数据服务,C轮,2000人以上,,https://www.lagou.com/gongsi/1537.html,http://www.sogou.com/,https://www.lagou.com/jobs/4024813.html
数据挖掘算法工程师,20k-40k /北京 / 经验5-10年 / 本科及以上 / 全职,本地生活<p>数据挖掘<p>大数据<p>数据分析,绩效奖金 六险一金 免费班车,职位描述：<p>工作职责：<p><p>1、整合美团点评公司级数据，O2O领域海量大数据价值挖掘<p><p>2、专题性探索，深入数据，分析建模与框架搭建<p><p>3、从数据出发，研究挖掘算法和模型，知识发现与价值提升<p><p><p><p>任职资格：<p><p>1、热爱大数据，有强烈的好奇心，对数据有理想和追求，数据挖掘、机器学习相关工作经验3年以上，本科以上学历。<p><p>2、熟悉数据挖掘相关算法(决策树、SVM、聚类、逻辑回归、贝叶斯)，有实践经验，具备扎实的数据分析功底，业务转化与数据建模能力。<p><p>3、掌握大数据海量数据处理技术，有Hadoop/Hive/Impala/Spark/MPI相关经验者或者其他大规模数据处理经验。<p><p>4、至少掌握java/python/scala等一种语言。<p><p>5、良好的沟通，团队协作能力。<p><p>6、有从事用户研究分析、社群关系挖掘经验者尤佳,北京 - 朝阳区 - 望京 - 望京东路 恒电大厦BC座,美团点评,移动互联网，O2O,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/50702.html,http://www.meituan.com/,https://www.lagou.com/jobs/4161421.html
资深数据挖掘工程师,30k-50k /北京 / 经验3-5年 / 本科及以上 / 全职,算法<p>数据挖掘<p>机器学习<p>深度学习<p>推荐<p>NLP,优秀团队、成长空间、弹性工作、三餐,职位描述：<p>职位描述：<p>-基于数千万知乎用户数据和高质量的内容数据，建立对用户和对内容的深入理解<p>-基于 Hadoop、Spark 等高性能计算平台，构建和改进数据挖掘和机器学习算法与技术，支撑知乎的业务发展<p>-以数据挖掘和数据分析为基础，发现新的产品改进点，以数据和技术驱动知乎的产品改进，探索新的产品形态<p>-跟踪业界最新的机器学习算法和研究趋势，并尝试将其应用于实际的生产环境；<p>任职资格<p>-扎实的计算机基本功，对计算机算法有深入的理解；<p>-熟练掌握 C++、Python、Java 等其中的一种或几种编程语言，参与过实际工程项目，理解基本的编程模式<p>-使用过 Hadoop、Spark、MPI 等并行计算平台中的一种或几种，对并行化计算有较深入的认识和理解<p>-理解常用的机器学习和数据挖掘算法，并进行过相关的实践<p><p>加分项<p>-有推荐、ranking、NLP、文本挖掘等方向的实际工程和项目经验<p>-有深度学习等机器学习前沿方向的研究经历<p>-有较强的产品 sense，关注知乎的产品；有出色的沟通能力，能够独立推动项目进展,北京 - 海淀区 - 五道口 - 学院路甲 5 号 768 创意园 A 座西区 1-002,知乎,移动互联网，社交网络,D轮及以上,150-500人,新投资方是腾讯和搜狗，腾讯领投。软银赛富、启明创投和创新工场跟投(C轮)，2011年1月，知乎获得创新工场百万元天使投资(天使轮)，2014年6月，知乎获得2200万美元B轮融资，软银赛富领投(B轮)，2012年1月，知乎获得启明创投A轮数百万美元投资(A轮)，今日资本领投，腾讯、搜狗、启明、赛富、创新工场等原有董事股东全部跟投(D轮及以上),https://www.lagou.com/gongsi/4128.html,http://www.zhihu.com/,https://www.lagou.com/jobs/3338155.html
数据挖掘工程师,13k-25k /北京 / 经验1-3年 / 本科及以上 / 全职,高级<p>算法<p>数据挖掘<p>大数据<p>机器学习,大数据业务,职位描述：<p>岗位职责：    <p>1、参与设计和开发大数据分析与数据挖掘等系统；<p>2、基于实际业务需求建模，设计高效算法，并对其进行验证和实现；<p>3、应用数据挖掘及其相关技术进行数据分析；<p>4、关注前沿技术和算法，并结合实际业务进行预研。    <p><p><p><p><p><p><p><p><p>任职要求：    <p>1、计算机、数学、统计等相关专业，本科及以上学历，985或211院校优先；<p>2、熟悉Java和Python两种语言之一，熟悉Hadoop、Spark、Storm、HBase等主流大数据技术和工具；<p>3、熟悉常见数据挖掘和机器学习算法及其原理、评价方法和适用条件，能根据业务建立挖掘模型，选择最优算法并实现；<p>4、能够阅读英文技术文档及论文，具有良好的自学能力，可以快速学习和掌握新的方法和技术；<p>5、具有良好的分析及解决问题的能力、协作沟通能力，具有积极的工作态度，较强的责任心；<p>6、了解常用数据挖掘工具，具有1年以上数据挖掘算法开发经验优先。<p>   ,北京 - 西城区 - 长椿街 - 宣武门外西大街129号金隅大厦,新华网,移动互联网，文化娱乐,上市公司,500-2000人,,https://www.lagou.com/gongsi/6364.html,http://www.news.cn/,https://www.lagou.com/jobs/3545766.html
