job_name,job_request,position_label,job_advantage,description,work_addr,comp_name,comp_domain,comp_stage,comp_scale,comp_invest,lagou_comp_page,comp_index_page,lg_url
数据挖掘研究员,20k-40k /北京 / 经验1年以下 / 硕士及以上 / 全职,广告营销<p>数据分析<p>算法<p>数据挖掘<p>机器学习<p>大数据,发展空间大，弹性工作，技术大牛，扁平管理,职位描述：<p>任职资格：<p>1. 本科及以上学历，硕博士优先，计算机、数学、通信相关专业<p>2. 优秀的代码能力，良好的数据结构、算法基础、系统设计能力<p>3. 对推荐系统、机器学习、大数据处理感兴趣，有推荐系统、搜索引擎、广告计算等理论基础和实践经验<p>4. 了解常见的分布式计算平台或深度学习框架中的一个或者多个，包括但不限于Spark、MXNet、Caffe、Tensorflow等<p><p>工作职责：<p>1. 搭建和优化推荐、排序系统，提供稳定的线上服务<p>2. 通过对数据和业务的挖掘，持续给出优化、升级方案<p>3. 跟踪推荐技术发展，发掘新技术的应用场景,北京 - 海淀区 - 五道口 - 中关村东路1号院清华科技园科技大厦,商汤科技,移动互联网,B轮,500-2000人,,https://www.lagou.com/gongsi/40459.html,http://sensetime.com/,https://www.lagou.com/jobs/4106454.html
高级数据挖掘工程师,15k-25k /重庆 / 经验3-5年 / 本科及以上 / 全职,高级<p>数据挖掘<p>机器学习,大数据前景，大型民企，团队氛围，健身房,职位描述：<p>岗位职责<p>1、在公司现有产品形态基础上，根据业务需求，运用机器学习算法进行产品优化及功能拓展;<p>2、进行大数据场景下的数据统计、数据挖掘、机器学习、深度学习，包括数据整理、模型建立、模型应用、评估优化等工作;<p>3、跟踪业界最新的机器学习算法和应用，并积极投入生产实践;<p>4、对于数据挖掘技术有较全面深入的理解，能够对客户或团队成员形成知识转移。<p>职位要求<p>1、数学/统计学/计算机/数据挖掘等专业，本科及以上学历，具备扎实的机器学习算法理论基础。<p>3年以上相关行业工作经验;<p>2、熟悉聚类、分类、回归等机器学习算法，有实际的算法开发经验和建模经验，有用户画像建模经验者优先;<p>3、良好的逻辑分析能力、分析问题和解决问题的能力，对数据敏感，良好的沟通能力;<p>4、熟练运用SAS/R/Python/matlab其中一种工具。,重庆 - 江北区 - 城区,美云智数,企业服务，数据服务,不需要融资,500-2000人,,https://www.lagou.com/gongsi/149167.html,http://www.meicloud.com/,https://www.lagou.com/jobs/3700750.html
数据挖掘,12k-16k /杭州 / 经验1-3年 / 大专及以上 / 全职,数据分析<p>算法<p>数据挖掘<p>大数据,周末双休，弹性作息，免费零食，出国旅游,职位描述：<p>职位描述：<p>1.深入了解业务，根据具体的业务场景完善业务体系，及时、准确、完整的披露整体产品和项目运作情况；<p>2.根据用户数据和App产品埋点的分析，跟踪kpi完成情况，撰写运营报告；<p>3.通过用户行为分析输出专项分析报告、推广渠道评价、运营活动反馈及为业务模块的客户画像、决策和产品方向提供数据支持；<p>4.持续动态的挖掘日常的业务数据，发现业务的风险和机会；能够配合商务、运营、产品、技术等跨部门业务提能和沟通；<p>5.搭建数据分析体系，沉淀优化方案，萃取最佳实践。<p><p>任职要求：<p>1. 一年以上数据分析/挖掘相关工作经验；金融、数学、统计学、经济学等相关专业优先，有互联网或金融相关行业经验；<p>2.具有深厚的数学、统计学和计算机相关知识，熟悉常规统计分析工具，精通SQL等数据查询语言，有完整或成功数据挖掘项目经历优先；<p>3.对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，良好的跨团队沟通和成果展示、综合阐述的能力；<p>4.有产品原型图或用户画像设计的优先。,杭州 - 西湖区 - 文三路478号华星时代广场A座1905室,一点金库,移动互联网，金融,A轮,50-150人,,https://www.lagou.com/gongsi/120733.html,http://www.yidianjinku.com/,https://www.lagou.com/jobs/4002047.html
数据挖掘/算法工程师,15k-25k /北京 / 经验1-3年 / 本科及以上 / 全职,数据分析<p>数据开发,七险一金；免费三餐；氛围好,职位描述：<p>工作职责：<p>1. 直播课用户增长方向，包括用户划分、刻画、建模等及策略的分析、研发及评估工作<p><p>任职资格：<p>1. 至少熟练掌握一门编程语言、对数据结构和算法设计有较为深刻的理解，动手能力强<p>2. 有机器学习/数据挖掘相关背景者优先，或者算法能力强<p>3.具有良好的数据分析和解决实际问题的能力，较强的创新能力，对解决挑战性问题充满热情<p>4.具备良好的时间和流程意识，能够针对需求和目标给出合理的解决方案及排期,北京 - 海淀区 - 西二旗 - 开拓路1号汇苑开拓大厦A座4层,作业帮,移动互联网，教育,C轮,500-2000人,H Capital、老虎基金、红杉、君联、GGV、襄禾(C轮)，作业帮独立分拆，引入由红杉、君联领投的A轮融资(A轮)，GGV（纪源资本）(B轮),https://www.lagou.com/gongsi/113856.html,http://www.zybang.com/,https://www.lagou.com/jobs/3801591.html
数据挖掘工程师,13k-26k /杭州 / 经验不限 / 学历不限 / 全职,数据<p>数据挖掘,超过两亿人使用的产品数据挖掘,职位描述：<p>职位描述<p>负责有赞海量数据的整合和分析， 参与数据挖掘算法的设计和开发:<p>提取用户的特征， 建立用户模型， 进行聚类， 分类分析；<p>分析每天数亿用户访问， 交易等行为， 挖掘用户的行为特征， 抵制恶意诈骗、营销作弊等交易风险；<p>参与/分析自然语言处理的开发， 包括商品库的聚类， 分类分析， 商品评论的情感分析等。<p>职位要求<p>良好的数学功底， 建模能力和编程能力<p>熟悉常用的机器学习模型的数学原理<p>有丰富的大规模机器学习算法开发和应用经验<p>有词性标注， 分词算法， 句法分析等NLP工作经验<p>符合以下任一条件者优先<p>熟悉分布式/高性能计算系统， 有map-reduce， spark等开发经验优先<p>有github项目经验优先,杭州 - 西湖区 - 文三路 - 文三路华星时代广场,有赞,企业服务，电子商务,B轮,500-2000人,,https://www.lagou.com/gongsi/7461.html,http://youzan.com/,https://www.lagou.com/jobs/813046.html
资深数据挖掘工程师,15k-30k /杭州 / 经验3-5年 / 本科及以上 / 全职,后端开发<p>算法<p>大数据<p>机器学习<p>数据挖掘<p>教育,公司前景好，优秀团队,职位描述：<p>工作内容:<p>1、应用机器学习、文本挖掘等技术，对海量数据进行挖掘，包括智能排序、个性化推荐、精准营销等业务场景；<p>2、通过算法模型对用户、教育内容等进行标签化，完成用户画像和内容图谱。<p><p>职位要求:<p>1、本科以上学历，数学、计算机相关专业，有扎实的数据挖掘、机器学习理论基础；<p>2、三年以上互联网公司或海量数据处理工作经验，大数据挖掘、分析、建模经验；<p>3、熟悉聚类、分类、回归等机器学习算法实现，对常见的核心算法理解透彻，有实际建模经验；<p>4、熟练掌握Hive\SQL，熟悉Hadoop优先，至少熟悉一种编程语言，比如python、scala等；<p>5、优秀的业务理解能力和沟通能力。,杭州市市市 - 拱墅区 - 拱宸桥 - 温州路71号南北商务港2号楼11楼,铭师堂,移动互联网，教育,不需要融资,500-2000人,,https://www.lagou.com/gongsi/9327.html,http://www.mistong.com/,https://www.lagou.com/jobs/3244418.html
高德-数据挖掘&机器学...,18k-36k /北京 / 经验3-5年 / 本科及以上 / 全职,广告营销<p>金融<p>算法<p>hadoop<p>数据挖掘<p>机器学习,大平台，股票期权，免费班车,职位描述：<p>岗位职责：<p>1. 高德大数据是阿里巴巴大数据战略重要组成部分，基于高德百PB级海量日志数据，通过数据挖掘建立多维度地理画像和用户画像；<p>2. 以高德大数据为核心，对具体问题进行分析，构建机器学习模型，参与高德数据产品与应用的数据研发，发掘数据商业价值，结合阿里巴巴经济体各类大数据，为阿里巴巴经济体各项业务进行数据赋能。<p>岗位要求：<p>1. 本科及以上学历，计算机、数学等相关专业，至少有1年工作经验；<p>2. 熟悉常用算法和数据结构，熟悉数据挖掘、机器学习；<p>3. 具备Linux环境研发能力，至少熟悉一门编程语言；<p>4. 有Hadoop等海量数据研发经验优先 <p>5. 有用户画像、广告、推荐、金融建模等相关经验者优先,北京 - 朝阳区 - 望京 - 首开广场,阿里巴巴—高德,移动互联网,上市公司,2000人以上,,https://www.lagou.com/gongsi/91.html,http://ditu.amap.com/,https://www.lagou.com/jobs/4154485.html
数据挖掘,15k-25k /北京 / 经验3-5年 / 硕士及以上 / 全职,资深<p>高级<p>数据分析<p>算法<p>数据挖掘<p>大数据,薪酬福利好，帅哥美女多，技术驱动，学习机会多,职位描述：<p>岗位职责：<p>1、 负责根据公司的大数据平台技术进行面向行业的建设；<p>2、 开发具有数据分析、数据挖掘能力的创新型产品；<p>3、 带领团队进行产品开发，指导中级人员开发，解决系统开发、运行中出现的各种问题<p><p>岗位要求：<p>1、大学本科以上，硕士以上学历优先，计算机、应用数学、统计、数据挖掘、人工智能、模式识别等专业方向<p>2、3年以上互联网数据分析、挖掘工作经验，熟悉Hadoop/MapReduce/storm开发、对hive、hbase等有深入了解；<p>3、严密的数学思维、突出的分析和归纳能力。<p>4、对集群有着深刻的了解，能深入了解hadoop集群及其周边常用模块，能搭建和部署hadoop集群；<p>5、能利用大数据平台实现对数据的分析和处理；<p>6、负责大数据平台的性能参数调整和优化；<p>7、熟悉数据结构，熟悉数据挖掘和机器学习算法等常用算法，并对机器学习算法和理论有较深入的研究（如对熟悉决策树、聚类、逻辑回归，序列标注，关联分析、SVM，贝叶斯等数据挖掘算法有较深理解和实践经验）<p>8、良好的数据敏感度，能从海量数据提炼核心结果<p>9、能够评估业务对项目计划的影响<p>10、有调研、分析和计划项目的能力.,北京 - 朝阳区 - 东大桥 - 光华路9号光华路SOHO2,唯医网,移动互联网，医疗健康,B轮,150-500人,,https://www.lagou.com/gongsi/139078.html,http://www.allinmd.cn/,https://www.lagou.com/jobs/2836397.html
数据挖掘工程师/高级工程师,20k-40k /北京 / 经验3-5年 / 本科及以上 / 全职,本地生活<p>数据<p>大数据<p>数据分析<p>数据挖掘,发展前景 技术团队 免费三餐,职位描述：<p>工作职责：<p>1.运用数据挖掘/机器学习的理论和方法，开展如小区均价，房源聚合，真伪鉴别等工作； <p>2.参与建设租赁平台B端与C端数据仓库，研发数据挖掘类产品与应用，如行业分析，BI报表，画像与推荐等；<p>3.从系统应用的角度，解决实际业务问题；<p>任职要求：<p>1.统招本科及研究生以上学历；<p>2.熟悉常用算法和数据结构，具备Linux环境研发能力，至少熟悉一门编程语言；<p>3.熟悉数据挖掘相关算法，包括但不限于决策树、SVM、聚类、逻辑回归等，并具备1年以上的数据挖掘/机器学习相关工作经验；<p>4.有相关的的数据分析、挖掘、清洗和建模的经验，熟悉Spark，Hadoop，Hive，Storm等优先；<p>5.具备良好的学习能力和沟通交流能力，能够迅速熟悉业务，融入团队；,北京 - 海淀区 - 上地 - 开拓路11号福道大厦,链家,移动互联网，O2O,C轮,2000人以上,,https://www.lagou.com/gongsi/55446.html,http://www.lianjia.com/,https://www.lagou.com/jobs/2788406.html
资深数据挖掘专家（上海）,15k-30k /上海 / 经验不限 / 本科及以上 / 全职,金融<p>资深<p>数据挖掘<p>大数据<p>专家,福利好，绩效奖金丰厚,职位描述：<p><p>岗位职责： <p>1、组建和带领数据团队开展数据挖掘支持工作和新技术研究与实践；<p>2、通过数据挖掘、应用机器学习等技术，改善和提升欺诈检测效率和效果；<p>3、实现在欺诈场景、信息安全攻防场景下的模型和算法实践；<p>4、深入挖掘黑样本的行为模式和场景特征， 完善和优化用户风险画像；<p>岗位要求： <p>1、需对数据分析、模型策略等领域有较为深刻的理解，计算机、计算机、数学或统计等专业，硕究生以上学历者优先； <p>2、3年以上相关岗位工作经验，具有互联网反欺诈、或金融行业相关经验者优先；<p>3、能够熟练使用Hive、SQL、R、SAS等数据处理、统计工具； <p>4、熟悉决策树、聚类、逻辑回归、关联分析、贝叶斯等数据挖掘算法，有大数据挖掘项目经验者优先；,上海 - 浦东新区 - 东外滩 - 崂山路316号,平安科技,金融,不需要融资,2000人以上,,https://www.lagou.com/gongsi/24748.html,http://pa-tech.hirede.com/CareerSite/SiteIndex,https://www.lagou.com/jobs/2851117.html
垂直搜索-数据挖掘研究员,15k-25k /北京 / 经验1-3年 / 本科及以上 / 全职,电商<p>数据<p>大数据<p>数据挖掘,技术氛围浓，深度和广度结合成长快,职位描述：<p>项目介绍：<p><p>垂直搜索部下辖视频、图片、音乐、购物、小说、游戏、金融、汽车等众多垂直领域的产品线。肩负为整个搜狗搜索大部分核心需求提供优质内容及服务的重任。<p><p>在互联网服务垂直化深度发展的大势面前，尤其是移动互联场景下连接一切的大趋势下，垂直搜索部又有了新的使命：在细分领域做出更有价值的服务型用户产品，开辟新的商业模式，培养产品独立的自增长能力。<p><p>我们将有很多机会依靠我们大搜索的流量资源、搜索引擎的深厚技术积累结合我们对垂直领域用户需求的理解，在细分领域做深做强，成为“一方霸主”。<p><p>【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。<p><p>工作内容：<p><p>1. 负责搜索引擎基础数据挖掘核心技术研究和开发。<p>2. 大数据量上的数据挖掘 ，构建电商类知识图谱。<p>3. 通过设计和优化策略和算法， 提升用户搜索体验。<p><p><p>能力要求：<p><p>1.基础扎实。熟练掌握数据结构、对常用算法有较深入的理解。<p>2.掌握linux平台下的C/C++程序开发。掌握perl/python/php等脚<p>本语言中的至少一种。熟悉hadoop、map/reduce编程。<p>3.有数据挖掘、推荐系统、搜索系统、机器学习任意一项相关背景。<p>4.对电商类数据和行业有一定了解。<p>5.有大规模用户数据或互联网数据处理经验。<p>6.有较强的分析问题和解决问题的能力。对挑战性问题充满激情，有较强的学习能力。<p>7.沟通能力较好，有良好的团队合作精神。,北京 - 海淀区 - 五道口 - 中关村东路1号院搜狐网络大厦,搜狗,移动互联网，数据服务,C轮,2000人以上,,https://www.lagou.com/gongsi/1537.html,http://www.sogou.com/,https://www.lagou.com/jobs/2109643.html
数据挖掘工程师,20k-40k /北京 / 经验3-5年 / 本科及以上 / 全职,spark<p>hadoop<p>数据挖掘<p>大数据<p>hbase<p>Java,发展好，平台大，500强，待遇好,职位描述：<p>工作内容：<p>1、采用业界的大数据技术，构建稳定的、可水平扩展的大数据相关系统<p>2、采用streaming技术，实时分析商家动态<p>3、支持开源大数据技术在数据系统中的使用，修复、优化、增强大数据技术<p>4、负责完成产品的迭代升级以及底层架构的升级研发<p>5、负责产品的实时业务、离线业务及数据产品相关平台的研发<p><p><p>岗位职责：<p>1、计算机和数学相关专业，本科及以上学历；<p>2、熟练使用Spring、Ibatis、redis、Mysql、hbase、hadoop等部分相关技术；<p>3、具有实时业务开发经验者优先，包括：storm、spark等；<p>4、有大数据应用产品研发经验，具有大数据产品相关研发经验者优先；<p>5、具有olap产品研发经验优先。具有外网系统调优经验优先；<p>6、精益求精的钻研精神，思维严谨，高度责任心，<p>具有高执行力；,北京 - 朝阳区 - 大屯 - 北辰世纪中心A座,京东商城,电子商务,上市公司,2000人以上,,https://www.lagou.com/gongsi/139755.html,http://www.jd.com/,https://www.lagou.com/jobs/3891034.html
数据挖掘工程师,25k-35k /北京 / 经验3-5年 / 本科及以上 / 全职,高级<p>算法<p>数据挖掘<p>机器学习<p>推荐<p>NLP,大平台,职位描述：<p>工作内容： <p>1. 建立海量数据的特征仓库，结合业务需求进行数据噪音清洗、特征构建、特征选择等ETL工作； <p>2. 进行模型优化、调优等工作 ；<p>3. 挖掘完善用户画像，用户特征挖掘分析等工作；<p>4. 参与对项目的开发需求进行评审，制定项目开发计划等； <p><p>技能要求： <p>1. 3年及以上工作经验熟练掌握MR、HIVE、Spark等海量数据处理工具，具有项目经验； <p>2. 具有海量数据的采集、存储等数据仓库构建经历，包括而不限于ETL、特征选取等工作 ；<p>3. 对数据有高度敏感度，能够从数据中提取有价值内容，发现规律并形成特征仓库，不断优化特征提升模型效果； <p>4. 具备海量数据的数据分析、统计假设、数据挖掘等经验 ；<p>5. 数学、统计学、计算机学科候选者优先 ；<p>6. 具备很好的激情、沟通能力；,北京 - 朝阳区 - 酒仙桥 - 酒仙桥路6号院（电子城•国际电子总部）,360,移动互联网，游戏,上市公司,2000人以上,,https://www.lagou.com/gongsi/436.html,http://www.360.cn/,https://www.lagou.com/jobs/4112192.html
数据挖掘工程师,20k-40k /北京 / 经验3-5年 / 本科及以上 / 全职,资深<p>高级<p>数据分析<p>数据挖掘<p>机器学习<p>视频,大牛如云，工作氛围好，发展空间大,职位描述：<p>职位描述：<p>工作职责:<p>1. 基于业务目标，分析和挖掘海量数据，发现用户行为模式与规律，优化用户价值，提升社区粘性；<p>2. 参与搜索、推荐、用户画像、新用户等产品迭代和体验改善，通过数据分析、算法搭建、策略优化，推动业务目标的定义、跟踪和实现。<p>    任职资格：<p>1. 本科及以上学历，2年以上数据挖掘/数据分析相关经验；<p>2. 目标导向，影响力驱动；<p>3. 对短视频产品及相关业务场景有浓厚兴趣或深刻理解，有良好的逻辑思维能力，擅长数据分析；<p>4. 扎实的数据结构和算法功底，熟悉Python/C++/Java，有搜索、推荐算法、用户画像、新用户体验等相关产品或研发经验者优先。,北京 - 海淀区 - 五道口 - 中关村东路一号院，清华科技园（TusPark），启迪科技大厦B座22层,快手,移动互联网,D轮及以上,500-2000人,,https://www.lagou.com/gongsi/1880.html,http://www.gifshow.com/,https://www.lagou.com/jobs/4058963.html
数据挖掘工程师（AI方向）,20k-35k /广州 / 经验3-5年 / 本科及以上 / 全职,算法<p>数据挖掘<p>人工智能<p>大数据<p>机器学习<p>深度学习,技术大牛多，亿级用户，工作氛围自由开放！,职位描述：<p>岗位职责：<p>1、专注于人工智能技术方向，学习和优化各种深度学习模型；<p>2、利用深度学习进行音频识别、图像处理、NLP、推荐等领域最前沿算法研发，并将算法应用到实际场景中。<p><p>岗位要求：<p>1.掌握机器学习/深度学习等相关知识，相关实践经验者优先；<p>2.熟悉神经网络的各种模型，如：深度神经网络，卷积神经网络，递归神经网络等；<p>3.熟悉Java/Python语言编程， 熟悉 Linux/Shell等应用场景；<p>4.熟悉hadoop、hive、spark、mapreduce等大数据技术;<p>5.熟悉至少一种深度学习框架，包括deeplearning4j、Caffe、Tensorflow等；<p>6.具有钻研和创造力，能够通过阅读论文学习最新算法和理论。,广州 - 天河区 - 棠下 - 黄埔大道中羊城创意产业园,荔枝,移动互联网,D轮及以上,150-500人,经纬中国小米科技(C轮)，经纬创投(A轮)，经纬创投的联合投资(B轮)，兰馨亚洲；EMC(D轮及以上)，晨兴创投(B轮),https://www.lagou.com/gongsi/1531.html,http://www.lizhi.fm/,https://www.lagou.com/jobs/3409498.html
数据挖掘,18k-30k /北京 / 经验3-5年 / 本科及以上 / 全职,算法<p>数据挖掘<p>大数据<p>数据分析,免费班车,职位描述：<p>工作职责：<p>1. 带领团队进行外卖业务风控策略及模型的研究与探索<p>2. 运用各类分析方法对业务、日志数据进行分析与抽象，制定有效的的识别策略和算法<p>3. 建立完善的异常指标监控体系，快速发现及定位疑似作弊问题     <p>4. 完成各类策略实现，包括下单环节服务化拦截策略与下单完成后数据挖掘策略，并持续完善与优化<p>任职要求：<p>1. 熟练使用至少一门编程语言（Java、Python、C++）<p>2. 有大数据处理分析经验，熟悉Hadoop、Hive 、Spark等大数据处理工具<p>3. 对数据敏感，熟悉常用数据挖掘算法，并有一定实践经验<p>4. 强烈的好奇心和求知欲，fast learner<p>5. 有反作弊研发经验、用户行为分析、社群关系挖掘经验者尤佳，全栈工程师优先,北京 - 朝阳区 - 望京 - 望京东路4号,美团点评,移动互联网，O2O,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/50702.html,http://www.meituan.com/,https://www.lagou.com/jobs/3714815.html
数据挖掘,18k-30k /北京 / 经验3-5年 / 硕士及以上 / 全职,hadoop<p>数据挖掘<p>推荐<p>spark<p>hive<p>数据分析,零食，地铁附近,职位描述：<p>专业要求:<p>1、本科及以上学历，计算机相关专业；两年以上数据相关开发实战经验；<p>2、熟练掌握至少一门编程语言，如Java、Python、Scala等；<p>3、掌握并了解数据库相关知识，熟练编写SQL进行数据处理；<p>4、熟悉数据分析基本理论和框架，了解数据挖掘、机器学习算法，理解分类、聚类、预测等基础算法理论并有相关实践经验；<p>5、熟练掌握如Excel、Weka、Tableau等一种以上相关工具进行数据处理和分析，有Tensor Flow相关开发经验者优先；<p>6、对Hadoop、Hive、Spark等分布式数据平台有基本的理解，具备相关项目经验者优先；<p>  工作职责:<p>1、参与大数据和混合现实（Mixed Reality， MR）相关系统和产品（DataMix）的设计和开发；<p>2、参与优化数据处理和分析流程，应对多样的业务场景；<p>3、参与业务数据评价体系的设计和开发；<p>4、针对不同业务，参与负责如数据爬取和归集、数据清洗、ETL、特征抽取和选择、算法开发、模型评估及优化等一类或多类研发任务；<p>5、对数据分析相关的前沿理论、算法和工具进行预研。<p>  优先条件:<p>1、有行业数据分析、智能推荐和搜索等相关数据开发经验者优先；<p>2、思路开阔且灵活，对数字敏感，善于从数据中发现问题并抓住重点；<p>3、对数据分析相关的前沿技术充满兴趣并有所了解，有创新能力并善于动手实践；<p>4、有大数据云服务平台相关数据开发经验者优先；<p>5、具备良好的沟通能力和团队合作意识，态度主动积极，勇于承担压力并接受挑战。<p>  福利：<p>1． 五险一金全额缴纳，12天带薪年假<p>2.  定期聚餐，外出团建<p>3.  集体员工生日，生日礼物，过节礼物,北京 - 朝阳区 - 呼家楼 - 复星国际中心,商询科技,企业服务，数据服务,A轮,50-150人,种子资金(天使轮)，获得IDG千万级A轮融资(A轮),https://www.lagou.com/gongsi/41878.html,http://www.datamesh.com.cn/,https://www.lagou.com/jobs/3884033.html
数据挖掘工程师,15k-25k /北京 / 经验1-3年 / 本科及以上 / 全职,征信<p>金融<p>数据挖掘<p>大数据<p>Java,行业领导者，周五7小时，午餐小零食，各种俱乐部,职位描述：<p>岗位职责：<p>1、负责对万象平台上海量文本数据进行自然语言处理方向的数据挖掘；<p>2、提供日常数据支持。<p><p>岗位要求：<p>1、计算机相关专业本科以上学历，2年以上数据挖掘开发经验；<p>2、熟悉至少一种主流编程开发语言：Java，C++，Python，Go等；<p>3、有NLP理论基础和项目落地实施经验；<p><p>公司简介：（ http://www.ccxcredit.com.cn/） <p>    中诚信征信有限公司（简称“中诚信征信”）隶属于中诚信集团。在企业征信、个人征信、商业信息服务、市场调研咨询等领域，拥有十余年的丰富经验。公司始终坚守中立、客观、公正的理念，秉持专业、诚信、严谨的操守，做市场认可的独立第三方征信机构。<p>    中诚信征信于 2014 年 6 月，率先获得全国企业征信业务经营备案资质，并于 2015 年 1 月，成为首批获准开展个人征信业务准备工作的独立第三方征信机构。作为第一批央行获得批准开展个人征信准备工作的民间征信机构，中诚信征信在商业利益驱动以外，希望能通过市场化行为和生活化应用让更多的人更好的了解个人信用的价值，促进我国社会化信用体系建设良性发展。<p>我们的优势 <p> 底蕴：隶属于中国最大的信用管理集团--中国诚信集团。<p> 资质：中国第一张企业征信牌照、首批个人征信准备工作牌照。<p> 专业：十余年征信行业领导者，持续专注于征信技术的研发。<p> 客观：坚持独立第三方定位，秉持客观中立原则。<p> 全面：线上与线下征信相结合，涵盖标准化与定制化服务。<p> 创新：中国首批互联网大数据征信的践行者。<p>我们的福利：<p>    我们不仅为员工提供优厚的福利保障，还致力于打造轻松、愉快的团队环境：<p>——按国家标准缴纳社保、公积金；<p>——年度14-15薪；<p>——扁平化管理，平易近人的领导团队；<p>——丰富的内、外部培训分享平台；<p>——每周五4点半下班，开启各类丰富有趣的团建活动；<p>——弹性的工作时间；<p>——免费的优质午餐、可口的下午茶；<p>——位于东二环环境优美的独立四合院，紧邻地铁5、6号线东四站。<p>工作地址<p>北京 - 东城区 - 东四 - 礼士胡同54号,北京 - 东城区 - 东四 - 礼士胡同54号,中诚信征信,移动互联网，金融,不需要融资,150-500人,,https://www.lagou.com/gongsi/151381.html,http://www.ccxcredit.com.cn/index_new,https://www.lagou.com/jobs/4193846.html
WXG-数据挖掘工程师,20k-40k /广州 / 经验3-5年 / 硕士及以上 / 全职,数据分析<p>数据挖掘<p>建模<p>C++,微信大平台,职位描述：<p>挖掘用户在不同功能场景下的行为特征，并建立用户行为属性标签库；<p>挖掘用户属性、喜好和情感，并建立完整的用户画像标签库；<p>挖掘用户社交关系链，并建立社交传播网络模型和用户社群模型；<p>建立用户个性化推荐系统；<p>建立产品和用户健康度评估系统。<p>  岗位基本要求：<p>硕士以上学历，计算机科学、信息科学、机器学习等领域专业；<p>3年以上大规模数据挖掘、机器学习或自然语言处理的工作经验；<p>熟悉深度神经网络理论基础并具有实际应用经验；<p>熟悉聚类、分类、回归等算法及原理；<p>精通R、SAS、Matlab 等工具进行数据处理和数据建模；<p>精通Python、C/C++、Java等编程语言进行数据建模和数据挖掘；<p>有良好的团队沟通和团队协作能力。<p>  符合以下条件优先：<p>博士以上学历；<p>有Hive、Hadoop、Spark等平台的海量数据挖掘经验；<p>有用户行为相关的数据挖掘经验。,广州 - 海珠区 - 新港 - t.i.t创意园,腾讯,移动互联网 ，游戏,上市公司,2000人以上,,https://www.lagou.com/gongsi/451.html,http://hr.tencent.com/,https://www.lagou.com/jobs/3723857.html
数据挖掘工程师,15k-25k /北京 / 经验1-3年 / 本科及以上 / 全职,移动互联网<p>本地生活<p>数据<p>数据挖掘,2017最黑马的社交应用、最值钱的股权激励,职位描述：<p>探探，2015年“最受女性欢迎的社交app”奖项获得者。<p>探探，2015年拉勾“社交领域最佳雇主”奖项获得者。<p>探探，2015年百度“年度创新应用”奖项获得者。<p>探探，2015年中国互联网大会“最具行业先锋奖”奖项获得者。<p>探探，2015年中国互联网大会授予探探团队行业先锋人物获得者。<p>截至到目前，已成就14亿次陌生人之间的浪漫配对。 <p>探探创造了一种惊喜感和趣味感十足的全新社交方式，在年轻人中迅速窜红，上线1年完成千万美金级的B轮融资，并于2016年5月完成3200万美元C轮融资。<p>社交是一个巨大的市场，目前投资商对探探的现估值上亿美金，并且扔处于高速增长期。我们希望凭借团队优秀的产品、技术实力，在这个领域做出一款出色的产品。<p>目前团队成员来自硅谷、BAT、知名创业公司等。我们希望参照硅谷的管理模式，创建一个工程师文化浓厚、重视工作幸福感、technology driven的公司。每年我们还会派出技术同事参加重磅级技术峰会，比如我司技术参加PostgreSQL2015年欧洲技术分享会，并参与重要演讲。<p><p>职位描述：<p>1. 迎接10亿+ 用户数据的挖掘、分析挑战；<p>2. 与团队同事协作，挖掘总体数据价值，满足各个部门的数据提取需求；<p>3. 根据产品需求，挖掘用户使用行为，追踪各项转化率。<p> 职位要求：<p>1. 拥有2年以上互联网／移动互联网产品数据挖掘、数据分析等工作经验；<p>2. 对数据有敏锐的洞察，快速的业务理解及学习能力；<p>3.熟悉Mysql或Oracle数据库，精通SQL；<p>4.熟练使用C、Golang、php、Java、Python中至少一种语言；<p>5.思路清晰，主动性强，有很强的自我驱动能力。<p> 符合以下条件优先：<p>1.英文技术文献阅读和理解能力；<p>2.有社交、电商、O2O数据挖掘经验。,北京 - 朝阳区 - 建国门 - 东大桥路光华路SOHO二期C座1601,探探,移动互联网，社交网络,D轮及以上,150-500人,KPCB、DCM、LB、贝塔斯曼(B轮)，融资机构：DST、元璟资本和LB资本共同领投，DCM、贝塔斯曼、KPCB、光亮资本等机构跟投(C轮)，YY、元生资本等(D轮及以上),https://www.lagou.com/gongsi/26782.html,http://www.tantanapp.cn/,https://www.lagou.com/jobs/193256.html
